Returned,product_brand,sales_district,profit_margin,product_weight,product_cost,store_age,product_retail_price,yearly_income
1,Other,Salem,2.1799999999999997,8.44,0.93,15120,3.11,$30K - $50K
1,Other,Vancouver,1.72,14.5,1.01,7832,2.73,$70K - $90K
0,Other,Vancouver,0.39,16.2,0.26,7832,0.65,$30K - $50K
0,Other,Seattle,1.04,19.9,0.88,10635,1.92,$30K - $50K
0,Other,Salem,0.39,11.6,0.24,15120,0.63,$10K - $30K
0,Other,Salem,0.39,11.6,0.24,15120,0.63,$30K - $50K
0,Other,Salem,0.41999999999999993,18.6,0.27,15120,0.69,$10K - $30K
0,Other,Salem,0.41999999999999993,18.6,0.27,15120,0.69,$50K - $70K
0,BBB Best,Salem,1.5999999999999999,14.5,1.03,15120,2.63,$70K - $90K
0,BBB Best,Seattle,1.1600000000000001,14.3,0.62,10635,1.78,$30K - $50K
0,BBB Best,Salem,1.7999999999999998,15.2,0.77,15120,2.57,$10K - $30K
1,BBB Best,Los Angeles,1.6,13.5,1.37,9969,2.97,$50K - $70K
0,BBB Best,Salem,1.71,13.2,0.88,15120,2.59,$10K - $30K
0,BBB Best,Vancouver,1.8400000000000003,21.2,0.86,7832,2.7,$70K - $90K
1,BBB Best,Los Angeles,1.8400000000000003,21.2,0.86,9969,2.7,$150K +
0,BBB Best,Vancouver,1.8400000000000003,21.2,0.86,7832,2.7,$110K - $130K
1,BBB Best,Salem,1.0999999999999999,20.2,0.8,15120,1.9,$10K - $30K
1,BBB Best,Salem,1.0999999999999999,20.2,0.8,15120,1.9,$130K - $150K
1,BBB Best,Los Angeles,1,12.2,0.59,9969,1.59,$50K - $70K
0,BBB Best,Salem,0.6300000000000001,12.8,0.47,15120,1.1,$30K - $50K
0,BBB Best,Salem,2.38,21.8,1.23,15120,3.61,$70K - $90K
0,Fabulous,Vancouver,1.3599999999999999,17.7,0.98,7832,2.34,$50K - $70K
0,Fabulous,Seattle,1.3599999999999999,17.7,0.98,10635,2.34,$30K - $50K
1,Fabulous,Salem,0.48,16.4,0.4,15120,0.88,$30K - $50K
0,Fabulous,Vancouver,1.8800000000000001,6,0.97,7832,2.85,$70K - $90K
0,Fabulous,Vancouver,0.43000000000000005,16,0.22,7832,0.65,$30K - $50K
0,Fabulous,Salem,1.5299999999999998,10.6,0.98,15120,2.51,$70K - $90K
0,Other,Salem,1.33,16.1,0.6,15120,1.93,$110K - $130K
1,Other,Vancouver,1.33,16.1,0.6,7832,1.93,$10K - $30K
1,Other,Salem,1.9200000000000002,21.8,0.99,15120,2.91,$150K +
0,Just Right,Salem,0.97,8.66,0.77,15120,1.74,$110K - $130K
0,Just Right,Vancouver,2.18,15.2,1.65,7832,3.83,$150K +
0,Just Right,Vancouver,2.18,15.2,1.65,7832,3.83,$50K - $70K
0,Just Right,Salem,0.74,10,0.46,15120,1.2,$50K - $70K
1,Just Right,Vancouver,0.74,10,0.46,7832,1.2,$10K - $30K
0,Just Right,Vancouver,0.7900000000000001,19.7,0.57,7832,1.36,$70K - $90K
1,Just Right,Salem,1.05,17.2,0.45,15120,1.5,$10K - $30K
1,Just Right,Los Angeles,0.9600000000000001,17.3,0.57,9969,1.53,$30K - $50K
1,Just Right,Yakima,0.32,12.3,0.29,7721,0.61,$110K - $130K
1,Just Right,Seattle,1.9900000000000002,10.1,0.86,10635,2.85,$50K - $70K
1,Just Right,Salem,1.3399999999999999,7.65,0.89,15120,2.23,$110K - $130K
1,Just Right,Salem,1.3399999999999999,7.65,0.89,15120,2.23,$30K - $50K
1,Just Right,Salem,1.3399999999999999,7.65,0.89,15120,2.23,$10K - $30K
0,Just Right,Los Angeles,0.8,14.8,0.54,9969,1.34,$70K - $90K
0,Just Right,Los Angeles,0.52,6.89,0.27,9969,0.79,$10K - $30K
0,Other,Seattle,0.46,11.6,0.3,10635,0.76,$10K - $30K
0,Even Better,Salem,0.8300000000000001,19.7,0.44,15120,1.27,$50K - $70K
1,Even Better,Salem,1.8399999999999999,12.3,1.04,15120,2.88,$50K - $70K
0,Even Better,Vancouver,2.2,14.6,1.3,7832,3.5,$130K - $150K
1,Even Better,Salem,0.5899999999999999,21.7,0.56,15120,1.15,$10K - $30K
0,Even Better,Los Angeles,0.5899999999999999,21.7,0.56,9969,1.15,$30K - $50K
1,Even Better,Salem,1.57,17.1,1.14,15120,2.71,$10K - $30K
0,Even Better,Yakima,1.4,7.42,1.29,7721,2.69,$130K - $150K
0,American,Seattle,1.46,19.9,1.06,10635,2.52,$90K - $110K
0,American,Salem,0.33999999999999997,7.32,0.25,15120,0.59,$70K - $90K
0,American,Seattle,0.33999999999999997,7.32,0.25,10635,0.59,$30K - $50K
0,American,Yakima,0.33999999999999997,7.32,0.25,7721,0.59,$30K - $50K
0,PigTail,Vancouver,0.32,14.7,0.19,7832,0.51,$70K - $90K
0,PigTail,Seattle,0.32,14.7,0.19,10635,0.51,$150K +
0,PigTail,Los Angeles,0.9699999999999999,14.1,0.67,9969,1.64,$30K - $50K
0,PigTail,Vancouver,1.2500000000000002,17.6,0.99,7832,2.24,$30K - $50K
1,PigTail,Salem,1.4100000000000001,14.5,0.73,15120,2.14,$30K - $50K
1,PigTail,Salem,1.4100000000000001,14.5,0.73,15120,2.14,$30K - $50K
0,PigTail,Seattle,0.37,13.9,0.21,10635,0.58,$10K - $30K
0,PigTail,Vancouver,0.37,13.9,0.21,7832,0.58,$30K - $50K
0,PigTail,Vancouver,0.37,16.5,0.37,7832,0.74,$70K - $90K
0,PigTail,Seattle,0.42000000000000004,9.94,0.39,10635,0.81,$30K - $50K
1,PigTail,Vancouver,0.48,20,0.23,7832,0.71,$70K - $90K
0,PigTail,Salem,0.5899999999999999,16.6,0.56,15120,1.15,$30K - $50K
0,PigTail,Seattle,2,12.7,1.7,10635,3.7,$50K - $70K
1,PigTail,Salem,0.9099999999999999,9.84,0.75,15120,1.66,$90K - $110K
1,Bird Call,Los Angeles,0.7999999999999999,17,0.6,9969,1.4,$50K - $70K
0,Bird Call,Salem,0.9600000000000001,18.5,0.89,15120,1.85,$30K - $50K
0,Bird Call,Salem,0.8699999999999999,18.9,0.56,15120,1.43,$30K - $50K
1,Bird Call,Salem,2.13,20.5,1.05,15120,3.18,$10K - $30K
1,Bird Call,Yakima,1.03,12.8,0.71,7721,1.74,$50K - $70K
0,Bird Call,Salem,0.31999999999999995,18,0.25,15120,0.57,$10K - $30K
0,High Quality,Yakima,2.11,21.6,1.4,7721,3.51,$130K - $150K
0,High Quality,Seattle,2.11,21.6,1.4,10635,3.51,$90K - $110K
0,High Quality,Yakima,1.58,18.4,1.06,7721,2.64,$30K - $50K
0,High Quality,Yakima,2.04,7.86,1.41,7721,3.45,$110K - $130K
0,High Quality,Salem,1.6800000000000002,8.48,1.56,15120,3.24,$10K - $30K
0,High Quality,Los Angeles,1.15,21.3,1.06,9969,2.21,$150K +
0,High Quality,Los Angeles,0.3,9.61,0.2,9969,0.5,$50K - $70K
1,High Quality,Vancouver,0.8200000000000001,10.1,0.55,7832,1.37,$70K - $90K
0,High Quality,Vancouver,1.6199999999999997,10.5,0.91,7832,2.53,$130K - $150K
0,High Quality,Vancouver,0.8799999999999999,7.26,0.78,7832,1.66,$10K - $30K
0,High Quality,Salem,0.8799999999999999,7.26,0.78,15120,1.66,$30K - $50K
0,High Quality,Seattle,1.2,7.88,0.95,10635,2.15,$30K - $50K
0,High Quality,Salem,2.42,11.5,1.14,15120,3.56,$10K - $30K
1,High Quality,Salem,1.4,7.97,0.98,15120,2.38,$30K - $50K
0,High Quality,Los Angeles,1.09,9.85,0.49,9969,1.58,$50K - $70K
0,High Quality,Yakima,1.42,9.01,0.73,7721,2.15,$130K - $150K
0,High Quality,Los Angeles,1.42,9.01,0.73,9969,2.15,$50K - $70K
0,High Quality,Vancouver,1.42,9.01,0.73,7832,2.15,$30K - $50K
1,Other,Seattle,1.81,18.3,0.89,10635,2.7,$30K - $50K
0,Tri-State,Vancouver,0.31000000000000005,19.2,0.24,7832,0.55,$130K - $150K
0,Tri-State,Los Angeles,1.4799999999999998,12.7,1.32,9969,2.8,$110K - $130K
1,Tri-State,Seattle,0.53,17.9,0.25,10635,0.78,$90K - $110K
0,Tri-State,Seattle,2.1500000000000004,19.9,1.43,10635,3.58,$30K - $50K
0,Tri-State,Vancouver,1.4900000000000002,11.9,1.44,7832,2.93,$30K - $50K
0,Tri-State,Vancouver,2.17,9.55,1.7,7832,3.87,$50K - $70K
0,Tri-State,Seattle,1.04,8.17,0.92,10635,1.96,$30K - $50K
1,Tri-State,Los Angeles,1.04,8.17,0.92,9969,1.96,$70K - $90K
1,Tri-State,Vancouver,1.3900000000000001,19.6,0.82,7832,2.21,$50K - $70K
0,Tri-State,Vancouver,0.74,17.1,0.42,7832,1.16,$10K - $30K
0,Tri-State,Vancouver,1.6,12.8,1.02,7832,2.62,$30K - $50K
0,Tri-State,Vancouver,1.5699999999999998,17.6,1.04,7832,2.61,$110K - $130K
0,Tri-State,Salem,0.99,14,0.56,15120,1.55,$130K - $150K
0,Tri-State,Vancouver,0.99,14,0.56,7832,1.55,$30K - $50K
0,Tri-State,Vancouver,1.3199999999999998,13.7,1.08,7832,2.4,$30K - $50K
0,Tri-State,Yakima,1.3199999999999998,13.7,1.08,7721,2.4,$130K - $150K
1,Tri-State,Salem,1.15,13.6,0.51,15120,1.66,$10K - $30K
1,Tri-State,Salem,1.15,13.6,0.51,15120,1.66,$10K - $30K
0,Tri-State,Vancouver,0.9400000000000001,17.5,0.6,7832,1.54,$30K - $50K
1,Tri-State,Los Angeles,1.15,21,0.67,9969,1.82,$130K - $150K
0,Tri-State,Vancouver,1.15,21,0.67,7832,1.82,$70K - $90K
0,Tri-State,Yakima,1.13,17.1,0.64,7721,1.77,$30K - $50K
1,Tri-State,Vancouver,1.66,13.7,0.78,7832,2.44,$150K +
0,Tri-State,Salem,1.46,9.37,1.4,15120,2.86,$30K - $50K
0,Tri-State,Vancouver,1.46,9.37,1.4,7832,2.86,$30K - $50K
0,Tri-State,Los Angeles,1.07,8.69,0.69,9969,1.76,$10K - $30K
1,Tri-State,Vancouver,0.54,21.2,0.31,7832,0.85,$70K - $90K
0,Tri-State,Vancouver,1.02,21.4,0.55,7832,1.57,$90K - $110K
0,Tri-State,Salem,0.98,9.62,0.44,15120,1.42,$10K - $30K
0,Tri-State,Yakima,1.8599999999999999,13.1,0.83,7721,2.69,$30K - $50K
1,Tri-State,Vancouver,1.8599999999999999,13.1,0.83,7832,2.69,$50K - $70K
1,Tri-State,Vancouver,1.8599999999999999,13.1,0.83,7832,2.69,$50K - $70K
1,Other,Seattle,0.33,18.8,0.19,10635,0.52,$90K - $110K
1,Other,Seattle,1.17,12.7,0.53,10635,1.7,$10K - $30K
0,Horatio,Salem,1.0699999999999998,16.1,0.81,15120,1.88,$110K - $130K
1,Horatio,Salem,1.8299999999999998,11.8,1.76,15120,3.59,$90K - $110K
1,Horatio,Salem,1.8299999999999998,11.8,1.76,15120,3.59,$90K - $110K
1,Horatio,Salem,0.9199999999999999,17.1,0.79,15120,1.71,$90K - $110K
1,Horatio,Salem,0.9199999999999999,17.1,0.79,15120,1.71,$90K - $110K
0,Horatio,Salem,1.0999999999999999,18.5,1.11,15120,2.21,$10K - $30K
0,Horatio,Vancouver,1.27,17.8,1.08,7832,2.35,$70K - $90K
0,Horatio,Seattle,1.75,21.8,0.9,10635,2.65,$30K - $50K
0,Horatio,Vancouver,1.55,18.7,1.22,7832,2.77,$90K - $110K
0,Horatio,Seattle,1.18,7.57,0.55,10635,1.73,$50K - $70K
0,Horatio,Los Angeles,1.9999999999999998,10.5,1.78,9969,3.78,$30K - $50K
0,Horatio,Vancouver,2.2199999999999998,10.6,1.68,7832,3.9,$10K - $30K
0,Horatio,Vancouver,1.13,20.9,0.64,7832,1.77,$110K - $130K
0,Horatio,Salem,1.13,20.9,0.64,15120,1.77,$70K - $90K
0,Horatio,Salem,0.8500000000000001,7.71,0.69,15120,1.54,$30K - $50K
0,Horatio,Vancouver,1.65,11.1,1.19,7832,2.84,$70K - $90K
1,Horatio,Salem,0.75,11.8,0.55,15120,1.3,$30K - $50K
1,Other,Salem,1.1500000000000001,19.7,0.95,15120,2.1,$90K - $110K
0,Other,Seattle,1.0999999999999999,8.49,0.56,10635,1.66,$30K - $50K
1,Other,Salem,1.48,8.6,1.08,15120,2.56,$30K - $50K
1,Other,Vancouver,1.29,14.7,0.58,7832,1.87,$10K - $30K
1,Other,Vancouver,1.29,14.7,0.58,7832,1.87,$10K - $30K
1,Other,Vancouver,1.29,14.7,0.58,7832,1.87,$10K - $30K
0,Other,Salem,1.53,19.3,1.07,15120,2.6,$10K - $30K
0,Other,Los Angeles,1.13,21.2,0.76,9969,1.89,$10K - $30K
0,Other,Salem,1.4600000000000002,10.3,1.41,15120,2.87,$90K - $110K
1,Other,Salem,0.31000000000000005,8.16,0.22,15120,0.53,$90K - $110K
1,Other,Salem,1.9300000000000002,18.9,1,15120,2.93,$70K - $90K
1,Other,Salem,1.9300000000000002,18.9,1,15120,2.93,$70K - $90K
0,Other,Seattle,1.9300000000000002,18.9,1,10635,2.93,$10K - $30K
1,Other,Salem,1.9300000000000002,18.9,1,15120,2.93,$30K - $50K
1,Other,Salem,1.9300000000000002,18.9,1,15120,2.93,$30K - $50K
1,Other,Salem,1.9300000000000002,18.9,1,15120,2.93,$10K - $30K
1,Other,Salem,1.9300000000000002,18.9,1,15120,2.93,$10K - $30K
1,Other,Salem,0.7400000000000001,17.8,0.58,15120,1.32,$70K - $90K
0,Other,Vancouver,0.7400000000000001,17.8,0.58,7832,1.32,$30K - $50K
1,Other,Salem,0.7400000000000001,17.8,0.58,15120,1.32,$10K - $30K
1,Other,Los Angeles,0.7400000000000001,17.8,0.58,9969,1.32,$10K - $30K
1,Other,Los Angeles,0.7400000000000001,17.8,0.58,9969,1.32,$10K - $30K
0,Other,Salem,1.1799999999999997,13.8,0.93,15120,2.11,$30K - $50K
0,Other,Seattle,0.66,18.1,0.61,10635,1.27,$30K - $50K
1,Other,Salem,1.06,16,0.77,15120,1.83,$150K +
1,Other,Salem,1.06,16,0.77,15120,1.83,$150K +
1,Other,Salem,1.06,16,0.77,15120,1.83,$150K +
1,Other,Los Angeles,1.01,10.1,0.94,9969,1.95,$10K - $30K
1,Plato,Salem,1.94,6.23,0.87,15120,2.81,$30K - $50K
0,Plato,Yakima,1.94,6.23,0.87,7721,2.81,$30K - $50K
1,Plato,Salem,1.94,6.23,0.87,15120,2.81,$70K - $90K
1,Plato,Vancouver,1.2,6.78,0.99,7832,2.19,$30K - $50K
1,Plato,Salem,2.52,11.8,1.19,15120,3.71,$70K - $90K
0,Plato,Seattle,0.38999999999999996,20.9,0.34,10635,0.73,$10K - $30K
0,Plato,Salem,0.31000000000000005,16.7,0.25,15120,0.56,$70K - $90K
0,Plato,Salem,0.7299999999999999,14.9,0.65,15120,1.38,$90K - $110K
0,Plato,Salem,1.89,16.5,1.43,15120,3.32,$70K - $90K
1,Plato,Vancouver,1.89,16.5,1.43,7832,3.32,$10K - $30K
0,Plato,Salem,1.5299999999999998,12.7,0.75,15120,2.28,$10K - $30K
0,Plato,Los Angeles,1.37,19.9,0.61,9969,1.98,$30K - $50K
1,Plato,Los Angeles,0.6399999999999999,9.7,0.54,9969,1.18,$50K - $70K
1,Plato,Los Angeles,0.6399999999999999,9.7,0.54,9969,1.18,$50K - $70K
0,Plato,Salem,1.5499999999999998,18.3,0.77,15120,2.32,$30K - $50K
0,Plato,Salem,1.08,19.3,0.6,15120,1.68,$90K - $110K
0,Skinner,Vancouver,2.1100000000000003,11.4,1.47,7832,3.58,$70K - $90K
0,Skinner,Vancouver,1.2,8.77,0.51,7832,1.71,$30K - $50K
1,Skinner,Los Angeles,2.0599999999999996,8.31,1.61,9969,3.67,$50K - $70K
0,Skinner,Vancouver,2.0599999999999996,8.31,1.61,7832,3.67,$70K - $90K
0,Skinner,Los Angeles,0.8200000000000001,20.7,0.42,9969,1.24,$50K - $70K
0,Skinner,Vancouver,0.72,15.2,0.5,7832,1.22,$30K - $50K
0,Skinner,Salem,1.22,7.87,0.72,15120,1.94,$30K - $50K
1,Skinner,Salem,1.2000000000000002,14.7,0.94,15120,2.14,$10K - $30K
0,Other,Seattle,0.31,18.3,0.29,10635,0.6,$110K - $130K
1,Other,Vancouver,0.49,11.1,0.27,7832,0.76,$30K - $50K
1,Pleasant,Seattle,0.45999999999999996,9.71,0.26,10635,0.72,$30K - $50K
1,Pleasant,Salem,2.2199999999999998,12.5,1.09,15120,3.31,$70K - $90K
0,Pleasant,Vancouver,0.69,13.5,0.48,7832,1.17,$70K - $90K
0,Pleasant,Vancouver,1.88,16,0.89,7832,2.77,$50K - $70K
0,Pleasant,Seattle,1.88,16,0.89,10635,2.77,$50K - $70K
0,Pleasant,Los Angeles,1.88,16,0.89,9969,2.77,$30K - $50K
0,Pleasant,Vancouver,1.2600000000000002,8.46,1.17,7832,2.43,$70K - $90K
1,Pleasant,Los Angeles,1.2600000000000002,8.46,1.17,9969,2.43,$50K - $70K
1,Other,Vancouver,0.7499999999999999,16.8,0.63,7832,1.38,$90K - $110K
0,Other,Salem,0.6699999999999999,18.9,0.54,15120,1.21,$30K - $50K
0,Other,Seattle,0.6699999999999999,18.9,0.54,10635,1.21,$30K - $50K
0,Other,Vancouver,0.6699999999999999,18.9,0.54,7832,1.21,$10K - $30K
1,Booker,Seattle,1.73,18.5,1.6,10635,3.33,$90K - $110K
0,Booker,Vancouver,0.95,6.75,0.77,7832,1.72,$90K - $110K
1,Booker,Los Angeles,0.95,6.75,0.77,9969,1.72,$50K - $70K
1,Booker,Seattle,0.9099999999999999,17.3,0.54,10635,1.45,$30K - $50K
0,Booker,Los Angeles,0.9099999999999999,17.3,0.54,9969,1.45,$30K - $50K
0,Booker,Vancouver,0.51,8.42,0.43,7832,0.94,$30K - $50K
0,Booker,Salem,1.11,11.9,0.74,15120,1.85,$30K - $50K
0,Booker,Seattle,0.43000000000000005,12.2,0.25,10635,0.68,$90K - $110K
1,Booker,Los Angeles,1.6100000000000003,13.1,0.86,9969,2.47,$50K - $70K
0,Booker,Los Angeles,0.77,18.6,0.55,9969,1.32,$30K - $50K
0,Booker,Vancouver,2.1799999999999997,15.1,1.28,7832,3.46,$10K - $30K
0,Booker,Salem,2.1799999999999997,15.1,1.28,15120,3.46,$70K - $90K
0,Lake,Vancouver,0.78,12.3,0.75,7832,1.53,$70K - $90K
0,Lake,Vancouver,0.38,7.79,0.26,7832,0.64,$30K - $50K
0,Lake,Vancouver,0.38,7.79,0.26,7832,0.64,$70K - $90K
0,Lake,Seattle,1.03,14.4,0.75,10635,1.78,$50K - $70K
0,Lake,Vancouver,0.49,17,0.22,7832,0.71,$30K - $50K
0,Lake,Seattle,2.18,6.66,1.02,10635,3.2,$30K - $50K
0,Lake,Vancouver,0.73,12.8,0.7,7832,1.43,$50K - $70K
0,Other,Salem,0.94,9.05,0.77,15120,1.71,$70K - $90K
1,Other,Vancouver,1.5099999999999998,12.2,0.75,7832,2.26,$30K - $50K
0,Carrington,Seattle,1.8900000000000001,10.3,0.85,10635,2.74,$50K - $70K
0,Carrington,Salem,1.8900000000000001,10.3,0.85,15120,2.74,$70K - $90K
1,Carrington,Salem,0.48,14.7,0.21,15120,0.69,$10K - $30K
1,Carrington,Los Angeles,0.5,9.92,0.43,9969,0.93,$30K - $50K
1,Carrington,Los Angeles,0.5,9.92,0.43,9969,0.93,$30K - $50K
0,Carrington,Vancouver,1.29,19.7,0.55,7832,1.84,$70K - $90K
0,Carrington,Salem,1.4700000000000002,8.15,0.94,15120,2.41,$90K - $110K
0,Carrington,Salem,1.86,18.8,1.53,15120,3.39,$30K - $50K
1,Carrington,Los Angeles,1.39,12.1,1.18,9969,2.57,$10K - $30K
1,Carrington,Seattle,2.3899999999999997,18.5,1.34,10635,3.73,$90K - $110K
1,Carrington,Seattle,2.3899999999999997,18.5,1.34,10635,3.73,$90K - $110K
0,Carrington,Salem,2.3899999999999997,18.5,1.34,15120,3.73,$30K - $50K
0,Carrington,Vancouver,2.3899999999999997,18.5,1.34,7832,3.73,$110K - $130K
0,Carrington,Vancouver,0.9400000000000001,9.89,0.58,7832,1.52,$110K - $130K
0,Carrington,Yakima,1.9100000000000001,10.2,1.77,7721,3.68,$50K - $70K
1,Carrington,Los Angeles,1.46,9.06,0.89,9969,2.35,$30K - $50K
1,Carrington,Salem,0.9400000000000001,21.2,0.83,15120,1.77,$130K - $150K
0,Carrington,Seattle,1.56,14.5,0.91,10635,2.47,$30K - $50K
0,Carrington,Salem,0.47000000000000003,6.87,0.45,15120,0.92,$30K - $50K
0,Carrington,Los Angeles,1.0499999999999998,20.2,0.62,9969,1.67,$50K - $70K
1,Carrington,Los Angeles,0.9299999999999999,9.18,0.55,9969,1.48,$50K - $70K
1,Carrington,Los Angeles,0.9299999999999999,9.18,0.55,9969,1.48,$50K - $70K
0,Carrington,Salem,1.1300000000000001,11.5,0.97,15120,2.1,$70K - $90K
0,Carrington,Salem,1.23,11.5,0.58,15120,1.81,$10K - $30K
0,Carrington,Salem,1.23,11.5,0.58,15120,1.81,$50K - $70K
0,Hilltop,Yakima,1.8400000000000003,8.5,0.82,7721,2.66,$50K - $70K
0,Hilltop,Vancouver,0.29000000000000004,6.18,0.24,7832,0.53,$130K - $150K
0,Hilltop,Vancouver,1.4399999999999997,17.2,1.32,7832,2.76,$30K - $50K
1,Hilltop,Salem,2.3099999999999996,18.6,1.24,15120,3.55,$30K - $50K
1,Hilltop,Los Angeles,1.4600000000000002,6.4,1.01,9969,2.47,$30K - $50K
0,Hilltop,Salem,2.23,8.77,1.37,15120,3.6,$70K - $90K
0,Hilltop,Vancouver,1.5,10.6,1.33,7832,2.83,$50K - $70K
0,Hilltop,Salem,0.98,9.26,0.94,15120,1.92,$30K - $50K
1,Hilltop,Salem,2.21,19.3,1.41,15120,3.62,$90K - $110K
0,Sunset,Yakima,1.1099999999999999,21.6,1.06,7721,2.17,$130K - $150K
1,Sunset,Los Angeles,1.5299999999999998,19,1.06,9969,2.59,$50K - $70K
0,Sunset,Los Angeles,1.3599999999999999,13.1,1.21,9969,2.57,$50K - $70K
0,Sunset,Salem,1.3599999999999999,13.1,1.21,15120,2.57,$150K +
0,Sunset,Seattle,2.3400000000000003,10.9,1.15,10635,3.49,$10K - $30K
0,Sunset,Vancouver,1.7399999999999998,13.6,0.89,7832,2.63,$10K - $30K
0,Sunset,Seattle,1.7399999999999998,13.6,0.89,10635,2.63,$30K - $50K
1,Sunset,Vancouver,1.0299999999999998,18.7,0.88,7832,1.91,$10K - $30K
0,Sunset,Vancouver,0.6699999999999999,20.9,0.49,7832,1.16,$30K - $50K
0,Sunset,Seattle,0.6699999999999999,20.9,0.49,10635,1.16,$50K - $70K
1,Sunset,Salem,0.42999999999999994,21,0.4,15120,0.83,$70K - $90K
1,Sunset,Salem,0.42999999999999994,21,0.4,15120,0.83,$70K - $90K
0,Sunset,Vancouver,1.04,16.4,0.81,7832,1.85,$30K - $50K
0,Sunset,Vancouver,0.47,8,0.39,7832,0.86,$50K - $70K
0,Sunset,Los Angeles,0.9400000000000001,10.2,0.65,9969,1.59,$50K - $70K
0,Sunset,Vancouver,1.19,17.3,0.53,7832,1.72,$30K - $50K
1,Other,Salem,2.0599999999999996,13.8,1.32,15120,3.38,$90K - $110K
1,Other,Salem,2.0599999999999996,13.8,1.32,15120,3.38,$90K - $110K
0,Other,Yakima,2.0599999999999996,13.8,1.32,7721,3.38,$130K - $150K
1,Other,Seattle,1.7499999999999998,16.1,1.03,10635,2.78,$30K - $50K
1,Other,Seattle,1.7499999999999998,16.1,1.03,10635,2.78,$30K - $50K
1,Other,Salem,1.88,15.6,1.73,15120,3.61,$90K - $110K
1,Hermanos,Vancouver,1.45,13.7,1.39,7832,2.84,$50K - $70K
1,Hermanos,Vancouver,1.4600000000000002,18.3,0.72,7832,2.18,$110K - $130K
0,Hermanos,Seattle,2.59,17.3,1.27,10635,3.86,$10K - $30K
0,Hermanos,Los Angeles,2.1799999999999997,18.7,1.18,9969,3.36,$10K - $30K
0,Hermanos,Vancouver,2.1799999999999997,18.7,1.18,7832,3.36,$10K - $30K
0,Hermanos,Seattle,1.3099999999999998,16.2,1.32,10635,2.63,$10K - $30K
0,Hermanos,Salem,1.71,10.7,1.1,15120,2.81,$90K - $110K
0,Hermanos,Vancouver,0.67,14.6,0.64,7832,1.31,$30K - $50K
0,Hermanos,Vancouver,1.78,16.5,1.18,7832,2.96,$30K - $50K
0,Hermanos,Salem,0.56,17.5,0.31,15120,0.87,$30K - $50K
1,Hermanos,Vancouver,1.47,17.4,1.3,7832,2.77,$70K - $90K
1,Hermanos,Salem,1.1,9.71,0.73,15120,1.83,$30K - $50K
1,Hermanos,Salem,1.1,9.71,0.73,15120,1.83,$30K - $50K
1,Hermanos,Salem,1.1,9.71,0.73,15120,1.83,$30K - $50K
0,Hermanos,Seattle,1.5699999999999998,21.6,1.33,10635,2.9,$50K - $70K
0,Fort West,Seattle,1.19,11.7,0.61,10635,1.8,$10K - $30K
0,Fort West,Seattle,2.21,16.1,1.67,10635,3.88,$110K - $130K
1,Fort West,Yakima,2.21,16.1,1.67,7721,3.88,$110K - $130K
0,Fort West,Salem,2.21,16.1,1.67,15120,3.88,$150K +
0,Fort West,Vancouver,1.4900000000000002,21.8,0.92,7832,2.41,$30K - $50K
0,Fort West,Vancouver,1.4900000000000002,21.8,0.92,7832,2.41,$130K - $150K
1,Fort West,Vancouver,0.79,18,0.76,7832,1.55,$50K - $70K
1,Fort West,Los Angeles,1.3000000000000003,8.28,0.9,9969,2.2,$50K - $70K
0,Fort West,Yakima,1.18,6.68,1.18,7721,2.36,$30K - $50K
0,Fort West,Salem,1.18,6.68,1.18,15120,2.36,$30K - $50K
1,Fort West,Salem,2.17,16.2,1.39,15120,3.56,$70K - $90K
0,Fort West,Los Angeles,0.91,19,0.87,9969,1.78,$30K - $50K
0,Fort West,Salem,1.52,17.1,1.06,15120,2.58,$90K - $110K
1,Fort West,Salem,1.4800000000000002,20.1,0.99,15120,2.47,$70K - $90K
1,Fort West,Salem,1.4800000000000002,20.1,0.99,15120,2.47,$70K - $90K
0,Fort West,Vancouver,2.04,12.1,1.25,7832,3.29,$30K - $50K
1,Fort West,Seattle,1.4700000000000002,9.79,0.94,10635,2.41,$10K - $30K
1,Fort West,Los Angeles,1.54,10,0.98,9969,2.52,$50K - $70K
1,Fort West,Los Angeles,1.54,10,0.98,9969,2.52,$50K - $70K
0,Other,Salem,1.85,7.11,0.96,15120,2.81,$30K - $50K
0,Other,Vancouver,0.9500000000000001,21.8,0.64,7832,1.59,$150K +
0,Other,Vancouver,0.9500000000000001,21.8,0.64,7832,1.59,$50K - $70K
0,Other,Vancouver,1.7500000000000002,13.2,1.68,7832,3.43,$30K - $50K
0,Other,Vancouver,0.9600000000000001,18.9,0.88,7832,1.84,$70K - $90K
0,Other,Yakima,0.9600000000000001,18.9,0.88,7721,1.84,$130K - $150K
0,Other,Salem,2.19,10.9,1.35,15120,3.54,$30K - $50K
0,Other,Los Angeles,0.30000000000000004,13.7,0.24,9969,0.54,$30K - $50K
0,Other,Vancouver,1.71,10,1.65,7832,3.36,$70K - $90K
0,Other,Seattle,0.37999999999999995,12.2,0.2,10635,0.58,$110K - $130K
0,Other,Salem,0.52,17.3,0.29,15120,0.81,$30K - $50K
0,Other,Vancouver,0.43999999999999995,16.5,0.26,7832,0.7,$90K - $110K
1,Other,Vancouver,1.8699999999999999,14.7,1.59,7832,3.46,$70K - $90K
1,Other,Salem,1.54,7.28,0.9,15120,2.44,$30K - $50K
1,CDR,Vancouver,1.97,11.3,1.61,7832,3.58,$130K - $150K
